date,horizon,target,actual,naive,arima,var
2000-06-01,3,infl_yoy,3.3512866546977715,3.1325301204819134,2.970872792366716,2.9134347935795217
2000-06-01,3,unrate,4.1,4.0,3.8312187465011016,3.967500176564726
2000-06-01,6,infl_yoy,3.444180522565321,3.1325301204819134,2.8525091899324537,2.751561875929469
2000-06-01,6,unrate,3.9,4.0,3.718769809483042,3.961813097852037
2000-07-01,1,infl_yoy,3.5992801439711952,3.7349397590361377,3.5113996606681974,3.5795204414715163
2000-07-01,1,unrate,4.0,4.0,3.936430498134008,3.952447329314419
2000-07-01,3,infl_yoy,3.45649582836709,3.7349397590361377,3.3523356636549995,3.4042574009323534
2000-07-01,3,unrate,3.9,4.0,3.8635113004105595,4.015164122956696
2000-07-01,6,infl_yoy,3.4360189573459543,3.7349397590361377,3.182157826054424,3.156681546765401
2000-07-01,6,unrate,3.9,4.0,3.7540316147573813,4.053309821568113
2000-08-01,1,infl_yoy,3.3512866546977715,3.5992801439711952,3.6050622116453583,3.3503038697238123
2000-08-01,1,unrate,4.1,4.0,3.946543051485662,4.045700264312368
2000-08-01,3,infl_yoy,3.4503271861986877,3.5992801439711952,3.4080447620232963,3.383103613539856
2000-08-01,3,unrate,3.9,4.0,3.8758641126765516,4.066969718238326
2000-08-01,6,infl_yoy,3.7212049616065945,3.5992801439711952,3.1638138848697817,3.134438980954678
2000-08-01,6,unrate,4.2,4.0,3.7693865747958637,4.117063425727472
2000-09-01,1,infl_yoy,3.45649582836709,3.3512866546977715,3.1430004149634767,3.422638145795813
2000-09-01,1,unrate,3.9,4.1,4.0255907522383545,4.096851993051108
2000-09-01,3,infl_yoy,3.444180522565321,3.3512866546977715,3.049263959498696,3.2139176754994336
2000-09-01,3,unrate,3.9,4.1,3.9636382322669776,4.1501782954915925
2000-09-01,6,infl_yoy,3.529411764705892,3.3512866546977715,2.962572747251999,3.0376284488052137
2000-09-01,6,unrate,4.2,4.1,3.868363615614468,4.193601472241662
2000-10-01,1,infl_yoy,3.4503271861986877,3.45649582836709,3.5260144127830793,3.4262952256643118
2000-10-01,1,unrate,3.9,3.9,3.9007785308689265,3.9528295476155964
2000-10-01,3,infl_yoy,3.4360189573459543,3.45649582836709,3.340286519788612,3.2414669784290018
2000-10-01,3,unrate,3.9,3.9,3.8306603502336,3.953192957377482
2000-10-01,6,infl_yoy,2.9824561403508643,3.45649582836709,3.0944329935475983,3.054216419965921
2000-10-01,6,unrate,4.3,3.9,3.725031614066425,3.9825566831572314
2000-11-01,1,infl_yoy,3.444180522565321,3.4503271861986877,3.237704234946949,3.263087724429494
2000-11-01,1,unrate,3.9,3.9,3.8651650105710993,3.939933121470905
2000-11-01,3,infl_yoy,3.7212049616065945,3.4503271861986877,3.1307060478384336,3.246664226016354
2000-11-01,3,unrate,4.2,3.9,3.7948753284078314,3.9143842844072414
2000-11-01,6,infl_yoy,3.2182562902282053,3.4503271861986877,3.0321751277683724,3.057702578733879
2000-11-01,6,unrate,4.4,3.9,3.689055713996878,3.926351178012048
2000-12-01,1,infl_yoy,3.4360189573459543,3.444180522565321,3.4936369503262537,3.4631200544993606
2000-12-01,1,unrate,3.9,3.9,3.855585231263796,3.8679866175518294
2000-12-01,3,infl_yoy,3.529411764705892,3.444180522565321,3.320641752274476,3.3406011447925628
2000-12-01,3,unrate,4.2,3.9,3.7867131179095233,3.88227576900338
2000-12-01,6,infl_yoy,3.56308411214954,3.444180522565321,3.090559071046447,3.194401755396186
2000-12-01,6,unrate,4.3,3.9,3.6827387389741464,3.8894990020484808
2001-01-01,1,infl_yoy,3.7212049616065945,3.4360189573459543,3.247270513618454,3.3773496929172526
2001-01-01,1,unrate,4.2,3.9,3.853628918511109,3.904982465704575
2001-01-01,3,infl_yoy,2.9824561403508643,3.4360189573459543,3.139903967962706,3.269536037206467
2001-01-01,3,unrate,4.3,3.9,3.7865902087496623,3.91455394661851
2001-01-01,6,infl_yoy,3.193960511033689,3.4360189573459543,3.0383360778132635,3.114986787529856
2001-01-01,6,unrate,4.5,3.9,3.685017481275386,3.926004084905075
2001-02-01,1,infl_yoy,3.529411764705892,3.7212049616065945,3.6834343820090107,3.6969222097162264
2001-02-01,1,unrate,4.2,4.2,4.105918640430124,4.13799252980813
2001-02-01,3,infl_yoy,3.2182562902282053,3.7212049616065945,3.47183708558885,3.515645758846374
2001-02-01,3,unrate,4.4,4.2,4.061396000841707,4.225122530853053
2001-02-01,6,infl_yoy,2.7214823393167498,3.7212049616065945,3.2899017246619637,3.3551732384062714
2001-02-01,6,unrate,4.6,4.2,3.994612041459083,4.2788823031764105
2001-03-01,1,infl_yoy,2.9824561403508643,3.529411764705892,3.3763679987745308,3.3990130417186126
2001-03-01,1,unrate,4.3,4.2,4.159962921557305,4.224141088066166
2001-03-01,3,infl_yoy,3.56308411214954,3.529411764705892,3.2824245245387997,3.297496089466258
2001-03-01,3,unrate,4.3,4.2,4.116675354649587,4.294106117975919
2001-03-01,6,infl_yoy,2.7214823393167498,3.529411764705892,3.1355228021291968,3.126099837094512
2001-03-01,6,unrate,4.9,4.2,4.051744004288009,4.34929913711466
2001-04-01,1,infl_yoy,3.2182562902282053,2.9824561403508643,2.9137626243561483,2.8916503298944574
2001-04-01,1,unrate,4.4,4.3,4.252059245292736,4.357530550437827
2001-04-01,3,infl_yoy,3.193960511033689,2.9824561403508643,2.923674942054681,2.760694788916979
2001-04-01,3,unrate,4.5,4.3,4.21062493735651,4.4000449895375615
2001-04-01,6,infl_yoy,2.5921658986175045,2.9824561403508643,2.8449587881480585,2.6502226998867826
2001-04-01,6,unrate,5.0,4.3,4.14847347545217,4.414330122706174
2001-05-01,1,infl_yoy,3.56308411214954,3.2182562902282053,3.12691523809338,3.281041748894625
2001-05-01,1,unrate,4.3,4.4,4.352887143061465,4.3838032370193805
2001-05-01,3,infl_yoy,2.7214823393167498,3.2182562902282053,3.0349306161832,2.9948620277133133
2001-05-01,3,unrate,4.6,4.4,4.313415823855295,4.454550998219974
2001-05-01,6,infl_yoy,2.127659574468077,3.2182562902282053,2.9355868776147505,2.89564957758291
2001-05-01,6,unrate,5.3,4.4,4.2542088450460405,4.483624053447222
2001-06-01,1,infl_yoy,3.193960511033689,3.56308411214954,3.4716954115621528,3.341974181908033
2001-06-01,1,unrate,4.5,4.3,4.289874933480987,4.355698688790718
2001-06-01,3,infl_yoy,2.7214823393167498,3.56308411214954,3.2931306870487207,3.324991628640838
2001-06-01,3,unrate,4.9,4.3,4.2497108385750595,4.367362870028574
2001-06-01,6,infl_yoy,1.894374282433997,3.56308411214954,3.1477932243914037,3.159372981367558
2001-06-01,6,unrate,5.5,4.3,4.189464696216168,4.420135904743558
2001-07-01,1,infl_yoy,2.7214823393167498,3.193960511033689,3.046876681873687,3.0543049640926347
2001-07-01,1,unrate,4.6,4.5,4.472055345453769,4.503951925520596
2001-07-01,3,infl_yoy,2.5921658986175045,3.193960511033689,3.031621135351312,3.0981927605121715
2001-07-01,3,unrate,5.0,4.5,4.504199974733494,4.53754654071453
2001-07-01,6,infl_yoy,1.603665521191311,3.193960511033689,2.9362913876181858,2.9852211510678788
2001-07-01,6,unrate,5.7,4.5,4.549412375816551,4.563327152744284
2001-08-01,1,infl_yoy,2.7214823393167498,2.7214823393167498,2.715326907507297,2.8522712092488995
2001-08-01,1,unrate,4.9,4.6,4.59404849500493,4.567396081255032
2001-08-01,3,infl_yoy,2.127659574468077,2.7214823393167498,2.758035677709884,2.6531224095871417
2001-08-01,3,unrate,5.3,4.6,4.633941995762536,4.6455148471710395
2001-08-01,6,infl_yoy,1.1958997722095743,2.7214823393167498,2.7175991517402993,2.638562838354447
2001-08-01,6,unrate,5.7,4.6,4.690072141912658,4.638049469979723
2001-09-01,1,infl_yoy,2.5921658986175045,2.7214823393167498,2.7808634156718837,2.685966148568615
2001-09-01,1,unrate,5.0,4.9,4.840832422021376,4.890987172516349
2001-09-01,3,infl_yoy,1.894374282433997,2.7214823393167498,2.7479436092141545,2.447110077173604
2001-09-01,3,unrate,5.5,4.9,4.923401600122239,4.973441869997159
2001-09-01,6,infl_yoy,1.1363636363636465,2.7214823393167498,2.7099974052145,2.42630763682927
2001-09-01,6,unrate,5.7,4.9,5.03695234719825,4.950137545477186
2001-10-01,1,infl_yoy,2.127659574468077,2.5921658986175045,2.5570340859929788,2.415704268865634
2001-10-01,1,unrate,5.3,5.0,5.066417051367074,5.032850789339694
2001-10-01,3,infl_yoy,1.603665521191311,2.5921658986175045,2.5954016792293313,2.3421887155876826
2001-10-01,3,unrate,5.7,5.0,5.25139487190046,5.087054413679651
2001-10-01,6,infl_yoy,1.362862010221466,2.5921658986175045,2.589244433569892,2.3191138884275695
2001-10-01,6,unrate,5.7,5.0,5.506261141713966,5.0546059269001535
2001-11-01,1,infl_yoy,1.894374282433997,2.127659574468077,2.1231316587245423,1.9943030181047376
2001-11-01,1,unrate,5.5,5.3,5.338902333280461,5.34575143830154
2001-11-01,3,infl_yoy,1.1958997722095743,2.127659574468077,2.271983933782903,1.9119847569286836
2001-11-01,3,unrate,5.7,5.3,5.549127278767503,5.4213174374046
2001-11-01,6,infl_yoy,1.643990929705219,2.127659574468077,2.332596865289108,1.9466488910581445
2001-11-01,6,unrate,5.9,5.3,5.813634123734061,5.357270998447632
2001-12-01,1,infl_yoy,1.603665521191311,1.894374282433997,1.9888803298530267,1.9119991672952388
2001-12-01,1,unrate,5.7,5.5,5.595730223503397,5.524965516753007
2001-12-01,3,infl_yoy,1.1363636363636465,1.894374282433997,2.1143867112236565,1.6762015838132986
2001-12-01,3,unrate,5.7,5.5,5.857533641234264,5.621297652298242
2001-12-01,6,infl_yoy,1.2408347433727984,1.894374282433997,2.205937359487258,1.763072683594943
2001-12-01,6,unrate,5.8,5.5,6.202522564752115,5.540808211073646
2002-01-01,1,infl_yoy,1.1958997722095743,1.603665521191311,1.6358404255423133,1.392019119380758
2002-01-01,1,unrate,5.7,5.7,5.84023635500665,5.795594030299078
2002-01-01,3,infl_yoy,1.362862010221466,1.603665521191311,1.8293757710283667,1.2735628205805931
2002-01-01,3,unrate,5.7,5.7,6.15997364235187,5.874236400711735
2002-01-01,6,infl_yoy,1.0692177827799745,1.603665521191311,1.9711704623155735,1.342746483788347
2002-01-01,6,unrate,5.8,5.7,6.61032662996402,5.782834881278682
2002-02-01,1,infl_yoy,1.1363636363636465,1.1958997722095743,1.255033832704673,1.099082971680449
2002-02-01,1,unrate,5.7,5.7,5.856649878581121,5.771394669230571
2002-02-01,3,infl_yoy,1.643990929705219,1.1958997722095743,1.4906061060725189,1.0560760193193122
2002-02-01,3,unrate,5.9,5.7,6.096697310690331,5.746840387564484
2002-02-01,6,infl_yoy,1.465614430665152,1.1958997722095743,1.6794737370200872,1.234089066866776
2002-02-01,6,unrate,5.8,5.7,6.423748302668309,5.578949345263012
2002-03-01,1,infl_yoy,1.362862010221466,1.1363636363636465,1.2675958510055465,1.1496322688832432
2002-03-01,1,unrate,5.7,5.7,5.839170043755336,5.707078105889201
2002-03-01,3,infl_yoy,1.2408347433727984,1.1363636363636465,1.0404713863480586,1.1579604956121163
2002-03-01,3,unrate,5.8,5.7,6.0265426492173155,5.611987924732752
2002-03-01,6,infl_yoy,1.747463359639223,1.1363636363636465,0.9953182762088036,1.4228543050086173
2002-03-01,6,unrate,5.7,5.7,6.275595940608524,5.396554058917095
2002-04-01,1,infl_yoy,1.643990929705219,1.362862010221466,1.2937374212270403,1.3678468635524492
2002-04-01,1,unrate,5.9,5.7,5.786143531813923,5.639528458801427
2002-04-01,3,infl_yoy,1.0692177827799745,1.362862010221466,1.2079827658792377,1.4924599072166624
2002-04-01,3,unrate,5.8,5.7,5.8806746765691456,5.5200862398362425
2002-04-01,6,infl_yoy,1.516002245929271,1.362862010221466,1.0630220400604928,1.7679424985660501
2002-04-01,6,unrate,5.7,5.7,5.989894014927319,5.302603916925355
2002-05-01,1,infl_yoy,1.2408347433727984,1.643990929705219,1.728797166648566,1.6416207803847953
2002-05-01,1,unrate,5.8,5.9,5.959349751346722,5.804232038344555
2002-05-01,3,infl_yoy,1.465614430665152,1.643990929705219,1.8079352680055927,1.7487148080586956
2002-05-01,3,unrate,5.8,5.9,6.112647203547196,5.746467860418333
2002-05-01,6,infl_yoy,2.027027027027017,1.643990929705219,1.9419931612996373,1.9678221480445601
2002-05-01,6,unrate,5.7,5.9,6.312581748616411,5.5746617376092065
2002-06-01,1,infl_yoy,1.0692177827799745,1.2408347433727984,1.2431909926731435,1.1987138515238382
2002-06-01,1,unrate,5.8,5.8,5.900670725433927,5.801893041762703
2002-06-01,3,infl_yoy,1.747463359639223,1.2408347433727984,1.232388337342327,1.4191206066300999
2002-06-01,3,unrate,5.7,5.8,6.011783652070674,5.712032422928134
2002-06-01,6,infl_yoy,2.2535211267605604,1.2408347433727984,1.2084436346219691,1.6418802638097025
2002-06-01,6,unrate,5.9,5.8,6.1491735320763805,5.534909857219721
2002-07-01,1,infl_yoy,1.465614430665152,1.0692177827799745,1.159053050841701,1.2420892506022019
2002-07-01,1,unrate,5.8,5.8,5.853118066435182,5.779772452378592
2002-07-01,3,infl_yoy,1.516002245929271,1.0692177827799745,0.966544474403508,1.2897293434162096
2002-07-01,3,unrate,5.7,5.8,5.897811997352894,5.6771831673901705
2002-07-01,6,infl_yoy,2.480270574971821,1.0692177827799745,0.9086973553667226,1.5676692873076712
2002-07-01,6,unrate,6.0,5.8,5.937504480167089,5.4809737565472565
2002-08-01,1,infl_yoy,1.747463359639223,1.465614430665152,1.4021809151080764,1.5593262010919344
2002-08-01,1,unrate,5.7,5.8,5.824337126765906,5.718912814262275
2002-08-01,3,infl_yoy,2.027027027027017,1.465614430665152,1.3090663367501965,1.5965097295329662
2002-08-01,3,unrate,5.7,5.8,5.841728684877829,5.615652381805777
2002-08-01,6,infl_yoy,2.757456387169399,1.465614430665152,1.169929877910308,1.8482642138052816
2002-08-01,6,unrate,5.8,5.8,5.854534204156958,5.428739452122076
2002-09-01,1,infl_yoy,1.516002245929271,1.747463359639223,1.7813728925473662,1.6906552188842006
2002-09-01,1,unrate,5.7,5.7,5.75173823707251,5.649298782750083
2002-09-01,3,infl_yoy,2.2535211267605604,1.747463359639223,1.8420199503264725,1.9491207649534643
2002-09-01,3,unrate,5.9,5.7,5.773985328487802,5.502160659599065
2002-09-01,6,infl_yoy,3.146067415730336,1.747463359639223,1.9533290868180913,2.1451074143993334
2002-09-01,6,unrate,5.9,5.7,5.789056394802669,5.332655903229087
2002-10-01,1,infl_yoy,2.027027027027017,1.516002245929271,1.511727024010031,1.5488739910006872
2002-10-01,1,unrate,5.7,5.7,5.7214298155462515,5.642773015806487
2002-10-01,3,infl_yoy,2.480270574971821,1.516002245929271,1.5073460604651348,1.810994485177312
2002-10-01,3,unrate,6.0,5.7,5.73216159572567,5.526861792796073
2002-10-01,6,infl_yoy,3.025210084033625,1.516002245929271,1.4785064115195847,2.016692175424284
2002-10-01,6,unrate,5.9,5.7,5.734432869037376,5.362997166983718
2002-11-01,1,infl_yoy,2.2535211267605604,2.027027027027017,2.140013185521062,2.317118598555476
2002-11-01,1,unrate,5.9,5.7,5.697109055349364,5.57806943275839
2002-11-01,3,infl_yoy,2.757456387169399,2.027027027027017,1.8840158896848573,2.2519854897663683
2002-11-01,3,unrate,5.8,5.7,5.67979101573122,5.500419711660264
2002-11-01,6,infl_yoy,2.175125488008911,2.027027027027017,1.8201281142280668,2.435840815971021
2002-11-01,6,unrate,6.0,5.7,5.64580071489074,5.367923755512422
2002-12-01,1,infl_yoy,2.480270574971821,2.2535211267605604,2.074729142653867,2.049921531360803
2002-12-01,1,unrate,6.0,5.9,5.852306531220589,5.838279358246313
2002-12-01,3,infl_yoy,3.146067415730336,2.2535211267605604,2.1410270638692332,2.1893507761303077
2002-12-01,3,unrate,5.9,5.9,5.867434992468745,5.834844307248132
2002-12-01,6,infl_yoy,1.8941504178273003,2.2535211267605604,1.991659867174333,2.2262677776690536
2002-12-01,6,unrate,6.1,5.9,5.8658789544651695,5.749785067479934
2003-01-01,1,infl_yoy,2.757456387169399,2.480270574971821,2.5368244048726916,2.549153321541021
2003-01-01,1,unrate,5.8,6.0,5.99691010092421,5.95328916158545
2003-01-01,3,infl_yoy,3.025210084033625,2.480270574971821,2.4769472858702333,2.4900038690093167
2003-01-01,3,unrate,5.9,6.0,6.052183340136214,5.969243473561268
2003-01-01,6,infl_yoy,1.948775055679297,2.480270574971821,2.4725664982025086,2.5053665584003095
2003-01-01,6,unrate,6.3,6.0,6.111885097665868,5.91293453847258
2003-02-01,1,infl_yoy,3.146067415730336,2.757456387169399,2.731310270198088,2.750449821651001
2003-02-01,1,unrate,5.9,5.8,5.858055433318748,5.822595545476815
2003-02-01,3,infl_yoy,2.175125488008911,2.757456387169399,2.656677905866089,2.835368965639469
2003-02-01,3,unrate,6.0,5.8,5.861539913836406,5.730624731232591
2003-02-01,6,infl_yoy,2.055555555555544,2.757456387169399,2.616131783154319,2.818668079909362
2003-02-01,6,unrate,6.2,5.8,5.8584276080422,5.676479054887107
2003-03-01,1,infl_yoy,3.025210084033625,3.146067415730336,3.097127333746228,3.165176522397334
2003-03-01,1,unrate,5.9,5.9,5.892190029254558,5.840599087684247
2003-03-01,3,infl_yoy,1.8941504178273003,3.146067415730336,3.032724221746574,3.2125883852484023
2003-03-01,3,unrate,6.1,5.9,5.8941885513603625,5.784718162703887
2003-03-01,6,infl_yoy,2.216066481994461,3.146067415730336,2.9354814526275366,3.1188162938165407
2003-03-01,6,unrate,6.1,5.9,5.880196776040533,5.743311518065105
2003-04-01,1,infl_yoy,2.175125488008911,3.025210084033625,2.8752029302128235,2.988865675223069
2003-04-01,1,unrate,6.0,5.9,5.912870294237382,5.848847558146906
2003-04-01,3,infl_yoy,1.948775055679297,3.025210084033625,3.033132567819252,3.0280257218347555
2003-04-01,3,unrate,6.3,5.9,5.929943994717901,5.840921744226575
2003-04-01,6,infl_yoy,2.378318584070782,3.025210084033625,2.9762529784182474,2.928921417061722
2003-04-01,6,unrate,6.1,5.9,5.940158405752186,5.815980857405675
2003-05-01,1,infl_yoy,1.8941504178273003,2.175125488008911,2.208493395683291,2.1157583644085443
2003-05-01,1,unrate,6.1,6.0,5.982648168467472,6.032726845603248
2003-05-01,3,infl_yoy,2.055555555555544,2.175125488008911,2.2430150419974204,2.1345219487062783
2003-05-01,3,unrate,6.2,6.0,5.989965030123396,6.054378866620091
2003-05-01,6,infl_yoy,2.041942604856528,2.175125488008911,2.2824204013011102,2.178531145180422
2003-05-01,6,unrate,6.0,6.0,5.9807914999527725,6.005741311702037
2003-06-01,1,infl_yoy,1.948775055679297,1.8941504178273003,2.0285206322930462,2.0466109043004703
2003-06-01,1,unrate,6.3,6.1,6.0956271759713765,6.098018630879349
2003-06-01,3,infl_yoy,2.216066481994461,1.8941504178273003,2.1232600473935594,1.8000864583776397
2003-06-01,3,unrate,6.1,6.1,6.121007791056309,6.14116788128641
2003-06-01,6,infl_yoy,1.9283746556473915,1.8941504178273003,2.200566646708931,1.9495393949898943
2003-06-01,6,unrate,5.8,6.1,6.137751815156964,6.067139794649897
2003-07-01,1,infl_yoy,2.055555555555544,1.948775055679297,1.9980122983789441,1.777115958583547
2003-07-01,1,unrate,6.2,6.3,6.2987050979445725,6.322506988940478
2003-07-01,3,infl_yoy,2.378318584070782,1.948775055679297,2.084002784673462,1.6827171236698732
2003-07-01,3,unrate,6.1,6.3,6.3494946838759905,6.373425879798164
2003-07-01,6,infl_yoy,2.0352035203520247,1.948775055679297,2.1688394682308276,1.7964831350038195
2003-07-01,6,unrate,5.7,6.3,6.393968404515155,6.295483154396664
2003-08-01,1,infl_yoy,2.216066481994461,2.055555555555544,2.1180480445406373,1.998980461933014
2003-08-01,1,unrate,6.1,6.2,6.260974875753993,6.224702181004408
2003-08-01,3,infl_yoy,2.041942604856528,2.055555555555544,2.1635157524131023,2.065327473588338
2003-08-01,3,unrate,6.0,6.2,6.318758119304112,6.175408098751426
2003-08-01,6,infl_yoy,2.026286966046009,2.055555555555544,2.230877600079914,2.187495482602255
2003-08-01,6,unrate,5.7,6.2,6.383272462313362,6.079407937601967
2003-09-01,1,infl_yoy,2.378318584070782,2.216066481994461,2.2521976123179055,2.25252336956264
2003-09-01,1,unrate,6.1,6.1,6.151459891197263,6.09779952015784
2003-09-01,3,infl_yoy,1.9283746556473915,2.216066481994461,2.270501075534336,2.3752682683934783
2003-09-01,3,unrate,5.8,6.1,6.165731274066344,5.987683511162305
2003-09-01,6,infl_yoy,1.688453159041381,2.216066481994461,2.3147296367848886,2.4776232572875667
2003-09-01,6,unrate,5.6,6.1,6.177443022313638,5.885303939379434
2003-10-01,1,infl_yoy,2.041942604856528,2.378318584070782,2.401801885634929,2.439145471126957
2003-10-01,1,unrate,6.0,6.1,6.119644306201545,6.027429948103777
2003-10-01,3,infl_yoy,2.0352035203520247,2.378318584070782,2.3925266138708086,2.5345649978187317
2003-10-01,3,unrate,5.7,6.1,6.134310732327827,5.95036033634006
2003-10-01,6,infl_yoy,1.7400761283306032,2.378318584070782,2.4100777485372613,2.6013732965918317
2003-10-01,6,unrate,5.8,6.1,6.139918317931315,5.856709742235387
2003-11-01,1,infl_yoy,1.9283746556473915,2.041942604856528,1.962811812812947,2.0229442764312537
2003-11-01,1,unrate,5.8,6.0,6.0193709975338905,5.9833857283716245
2003-11-01,3,infl_yoy,2.026286966046009,2.041942604856528,2.099685505996816,2.209793589752762
2003-11-01,3,unrate,5.7,6.0,6.003640494225,5.905450628747591
2003-11-01,6,infl_yoy,2.2925764192139875,2.041942604856528,2.1791445480563905,2.316542791002286
2003-11-01,6,unrate,5.6,6.0,5.967189844108531,5.80852447265048
2003-12-01,1,infl_yoy,2.0352035203520247,1.9283746556473915,2.027642944166757,2.1221946420480737
2003-12-01,1,unrate,5.7,5.8,5.811535277624576,5.792255114664557
2003-12-01,3,infl_yoy,1.688453159041381,1.9283746556473915,2.0999247844319697,2.184826201536775
2003-12-01,3,unrate,5.6,5.8,5.736404913364626,5.66526045931279
2003-12-01,6,infl_yoy,2.8977583378895444,1.9283746556473915,2.1783413168683317,2.346218675328292
2003-12-01,6,unrate,5.6,5.8,5.642156440843616,5.558045133089296
2004-01-01,1,infl_yoy,2.026286966046009,2.0352035203520247,2.077499666601643,2.101078651769521
2004-01-01,1,unrate,5.7,5.7,5.69967795118899,5.649770000408218
2004-01-01,3,infl_yoy,1.7400761283306032,2.0352035203520247,2.134862984943058,2.2103279824546056
2004-01-01,3,unrate,5.8,5.7,5.65562693280783,5.5292805010061805
2004-01-01,6,infl_yoy,3.1676679410158397,2.0352035203520247,2.205127484740265,2.3487749737969277
2004-01-01,6,unrate,5.6,5.7,5.586401098910157,5.418037611163255
2004-02-01,1,infl_yoy,1.688453159041381,2.026286966046009,2.0465297282380273,2.040705702100494
2004-02-01,1,unrate,5.6,5.7,5.653024009362839,5.627785437642022
2004-02-01,3,infl_yoy,2.2925764192139875,2.026286966046009,2.117514255469768,2.181919529450724
2004-02-01,3,unrate,5.6,5.7,5.568913306232996,5.555366627516889
2004-02-01,6,infl_yoy,2.939575394665228,2.026286966046009,2.190375956195147,2.3005807560502234
2004-02-01,6,unrate,5.5,5.7,5.445854607389233,5.453459680410196
2004-03-01,1,infl_yoy,1.7400761283306032,1.688453159041381,1.6662246844523205,1.7201115085855538
2004-03-01,1,unrate,5.8,5.6,5.561963192143897,5.581346931663408
2004-03-01,3,infl_yoy,2.8977583378895444,1.688453159041381,1.84093319535363,1.8926294559945354
2004-03-01,3,unrate,5.6,5.6,5.474390081501268,5.504107010231574
2004-03-01,6,infl_yoy,2.5474254742547275,1.688453159041381,1.9672643382240071,2.062565328485832
2004-03-01,6,unrate,5.4,5.6,5.365887229303768,5.396466602873121
2004-04-01,1,infl_yoy,2.2925764192139875,1.7400761283306032,1.8777960231489457,1.8678150142558496
2004-04-01,1,unrate,5.6,5.8,5.72265559514167,5.743371271265654
2004-04-01,3,infl_yoy,3.1676679410158397,1.7400761283306032,1.9496309216442804,1.8422867474407307
2004-04-01,3,unrate,5.6,5.8,5.672484699867659,5.731563579959229
2004-04-01,6,infl_yoy,2.539168017287952,1.7400761283306032,2.053214736648418,2.015995708181415
2004-04-01,6,unrate,5.4,5.8,5.596053757428752,5.629303834302274
2004-05-01,1,infl_yoy,2.8977583378895444,2.2925764192139875,2.2505645830137566,2.3659232711223264
2004-05-01,1,unrate,5.6,5.6,5.598711103754947,5.568003318103099
2004-05-01,3,infl_yoy,2.939575394665228,2.2925764192139875,2.1346619729151106,2.364891129426193
2004-05-01,3,unrate,5.5,5.6,5.54245700140917,5.488923593581889
2004-05-01,6,infl_yoy,3.1909140075716547,2.2925764192139875,2.0096033450419766,2.44460328741192
2004-05-01,6,unrate,5.5,5.6,5.460062886900082,5.41278256626019
2004-06-01,1,infl_yoy,3.1676679410158397,2.8977583378895444,2.9267086386456422,2.863251647219866
2004-06-01,1,unrate,5.6,5.6,5.56519759580059,5.552803413071573
2004-06-01,3,infl_yoy,2.5474254742547275,2.8977583378895444,2.7703798966427415,2.9353719805221825
2004-06-01,3,unrate,5.4,5.6,5.499526900943067,5.464633883995356
2004-06-01,6,infl_yoy,3.621621621621607,2.8977583378895444,2.696158200131982,2.8597207281144965
2004-06-01,6,unrate,5.4,5.6,5.406734726347963,5.422173483844643
2004-07-01,1,infl_yoy,2.939575394665228,3.1676679410158397,3.0947032708564235,3.177849026295879
2004-07-01,1,unrate,5.5,5.6,5.560463857168303,5.5080080585007245
2004-07-01,3,infl_yoy,2.539168017287952,3.1676679410158397,2.952309639970513,3.2302946027460573
2004-07-01,3,unrate,5.4,5.6,5.499215812005529,5.476819402624429
2004-07-01,6,infl_yoy,3.3423180592991875,3.1676679410158397,2.8343618045065355,3.066387757183308
2004-07-01,6,unrate,5.4,5.6,5.409742371900882,5.469355190244869
2004-08-01,1,infl_yoy,2.5474254742547275,2.939575394665228,2.812686108929539,2.9120882136660073
2004-08-01,1,unrate,5.4,5.5,5.49089518711208,5.501358324728823
2004-08-01,3,infl_yoy,3.1909140075716547,2.939575394665228,2.7767071605518834,2.9528504978602848
2004-08-01,3,unrate,5.5,5.5,5.445254022298569,5.468205733954471
2004-08-01,6,infl_yoy,2.8448738593666034,2.939575394665228,2.702074652701319,2.8266796763763926
2004-08-01,6,unrate,5.3,5.5,5.378339578294315,5.469925127454985
2004-09-01,1,infl_yoy,2.539168017287952,2.5474254742547275,2.487877686919103,2.5743422691982603
2004-09-01,1,unrate,5.4,5.4,5.381976985499947,5.416922599889704
2004-09-01,3,infl_yoy,3.621621621621607,2.5474254742547275,2.5259986691490703,2.588603877306403
2004-09-01,3,unrate,5.4,5.4,5.309636624647156,5.3811362998737104
2004-09-01,6,infl_yoy,3.0530262453133394,2.5474254742547275,2.5126449653667255,2.5598109410669347
2004-09-01,6,unrate,5.4,5.4,5.216864241582529,5.362931167050572
2004-10-01,1,infl_yoy,3.1909140075716547,2.539168017287952,2.5932947511170874,2.6172047253513333
2004-10-01,1,unrate,5.5,5.4,5.364676132168276,5.3786294657276805
2004-10-01,3,infl_yoy,3.3423180592991875,2.539168017287952,2.5642390412567457,2.5156558481126265
2004-10-01,3,unrate,5.4,5.4,5.30381287935317,5.3631643535764155
2004-10-01,6,infl_yoy,3.2068412613575736,2.539168017287952,2.541632115206427,2.518612920244814
2004-10-01,6,unrate,5.2,5.4,5.22060009131077,5.338708142342921
2004-11-01,1,infl_yoy,3.621621621621607,3.1909140075716547,3.2920212398480624,3.2413713606592323
2004-11-01,1,unrate,5.4,5.5,5.44960291185124,5.438281855759891
2004-11-01,3,infl_yoy,2.8448738593666034,3.1909140075716547,3.052498358062843,2.968304828227552
